Title,Snippet,URL,Topics
"Thủ tướng chỉ đạo ứng phó nguy cơ mưa lũ, sạt lở đất tại Bắc Bộ","11 thg 8, 2024 ... Thủ tướng chỉ đạo tập trung ứng phó nguy cơ mưa lũ, sạt lở đất. Từ đêm 11-15/8/2024, dự báo tại Bắc Bộ xuất hiện đợt mưa lớn, khả năng cao sẽ ...",https://baochinhphu.vn/thu-tuong-chi-dao-tap-trung-ung-pho-nguy-co-mua-lu-sat-lo-dat-lu-quet-tai-khu-vuc-bac-bo-102240811193050166.htm,"đợt mưa lớn, đất Từ đêm, thg Thủ tướng, khả năng cao, chỉ đạo tập trung, ứng phó nguy cơ, Bắc Bộ xuất hiện"
Phó Thủ tướng Hồ Đức Phớc chia buồn cùng gia đình nạn nhân vụ ...,"8 thg 9, 2024 ... (Chinhphu.vn) - Chiều 8/9, Phó Thủ tướng Chính phủ, Bộ trưởng Bộ Tài chính Hồ Đức Phớc đã tới chia buồn cùng gia đình nạn nhân bị sạt lở vùi ...",https://baochinhphu.vn/pho-thu-tuong-ho-duc-phoc-chia-buon-cung-gia-dinh-nan-nhan-vu-sat-lo-tai-hoa-binh-10224090817101528.htm,"Chinhphu vn Chiều, Hồ Đức Phớc, Bộ trưởng Bộ, bị sạt lở vùi, tới chia buồn cùng, gia đình nạn nhân"
Lào Cai: Tìm thấy 30 thi thể nạn nhân thiệt mạng trong vụ sạt lở tại ...,"11 thg 9, 2024 ... (Chinhphu.vn) - Chiều 11/9, các lực lượng chức năng đã tìm thấy 30 thi thể nạn nhân thiệt mạng trong vụ sạt lở tại thôn Làng Nủ, ...",https://baochinhphu.vn/lao-cai-doc-suc-tim-kiem-nguoi-gap-nan-trong-vu-sat-lo-tai-bao-yen-lao-cai-102240911144842125.htm,"Chinhphu vn Chiều, thôn Làng Nủ, vụ sạt lở, lực lượng chức năng, tìm thấy thi thể, nạn nhân thiệt mạng"
"Hà Giang: Mưa lớn gây sạt lở, chia cắt nhiều tuyến đường","10 thg 9, 2024 ... Tính đến ngày 10/9, mưa lũ lớn đã gây sạt lở đất tại Hà Giang, khiến nhiều nhà cửa, hoa màu bị thiệt hại, nhiều tuyến đường giao thông huyết ...",https://baochinhphu.vn/ha-giang-mua-lon-gay-sat-lo-chia-cat-nhieu-tuyen-duong-102240910175319631.htm,"Giang khiến nhiều, thg Tính, đất tại Hà, lớn đã gây, hoa màu bị, giao thông huyết, đến ngày mưa lũ"
"Sạt lở hàng loạt tuyến quốc lộ tại Điện Biên, Lai Châu, Lào Cai, Bắc ...","9 thg 9, 2024 ... (Chinhphu.vn) - Do ảnh hưởng của hoàn lưu bão số 3, mưa lớn kéo dài đã gây ra nhiều vụ sạt lở trên các tuyến quốc lộ tại Điện Biên, Lai Châu ...",https://baochinhphu.vn/sat-lo-hang-loat-tuyen-quoc-lo-tai-dien-bien-lai-chau-lao-cai-bac-kan-thanh-hoa-102240909095801316.htm,"số mưa lớn, gây ra nhiều, Chinhphu vn Do, Điện Biên Lai Châu, hoàn lưu bão, vụ sạt lở, tuyến quốc lộ"
11 người chết và bị thương trong vụ sạt lở đất đặc biệt nghiêm trọng ...,"13 thg 7, 2024 ... (Chinhphu.vn) - Theo cơ quan chức năng, vụ sạt lở xảy ra vào 4h sáng 13-7, tại Km 10+900 quốc lộ 34 Hà Giang - Bắc Mê (xã Yên Định, Bắc Mê).",https://baochinhphu.vn/11-nguoi-chet-va-bi-thuong-trong-vu-sat-lo-dat-dac-biet-nghiem-trong-tai-ha-giang-102240713140813333.htm,"h sáng, Hà Giang, vụ sạt lở xảy, Bắc Mê xã, Km quốc lộ"
"Cảnh báo 16 địa phương có nguy cơ lũ quét, sạt lở đất đá trong 6 ...","11 thg 9, 2024 ... (Chinhphu.vn) - Trong bản tin phát lúc 8h40 sáng 11/9, Trung tâm Dự báo khí tượng thủy văn Quốc gia cảnh báo các khu vực có nguy cơ xảy ra ...",https://baochinhphu.vn/canh-bao-16-dia-phuong-co-nguy-co-lu-quet-sat-lo-dat-da-trong-6-gio-toi-102240911085316195.htm,"h sáng, bản tin phát, Trung tâm Dự báo, khí tượng thủy văn, nguy cơ xảy ra"
"Hà Giang: Mưa to, lũ lớn, sạt lở làm 7 người chết, mất tích và bị ...","29 thg 9, 2024 ... (Chinhphu.vn) - Đến 14h30 chiều 29/9, đã có 7 người bị thương vong và 06 phương tiện đang lưu thông bị đất, đá sạt đầy xuống ta luy âm do ...",https://baochinhphu.vn/ha-giang-mua-to-lu-lon-sat-lo-lam-7-nguoi-che-mat-tich-va-bi-thuong-102240929154429336.htm,"người bị, Chinhphu vn Đến, sạt đầy xuống, h chiều, âm do"
Nhật Bản sơ tán gần 200.000 người dân do nguy cơ lũ lụt và sạt lở ...,"3 thg 11, 2024 ... Nhật Bản sơ tán gần 200.000 người dân do nguy cơ lũ lụt và sạt lở đất · Trung Quốc sơ tán hàng trăm nghìn dân tránh bão Kong-rey · Siêu bão Kong ...",https://vtv.vn/the-gioi/nhat-ban-so-tan-gan-200000-nguoi-dan-do-nguy-co-lu-lut-va-sat-lo-dat-20241103172646143.htm,"dân tránh bão, Kong rey Siêu, gần người, sơ tán hàng trăm, thg Nhật Bản, sạt lở đất, do nguy cơ"
"Sạt lở trên cao tốc Nội Bài - Lào Cai, nhiều hộ dân phải di dời | VTV ...","27 thg 9, 2024 ... Sạt lở trên cao tốc Nội Bài - Lào Cai, nhiều hộ dân phải di dời ... VTV.vn - Trên cao tốc Nội Bài - Lào Cai, đoạn dài gần 20 km cuối tuyến, do ảnh ...",https://vtv.vn/xa-hoi/sat-lo-tren-cao-toc-noi-bai-lao-cai-nhieu-ho-dan-phai-di-doi-2024092709303789.htm,"Lào Cai đoạn, hộ dân phải, km cuối tuyến, dài gần, do ảnh, di dời VTV vn, thg Sạt lở, cao tốc Nội Bài"
